provincia_id,provincia_nombre,anio,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas,cantidad_victimas_masc,cantidad_victimas_fem,cantidad_victimas_sd,tasa_hechos,tasa_victimas,tasa_victimas_masc,tasa_victimas_fem
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,14_1,Trata de personas simple,7,7,1,4,2,3.6725936,3.6725936,1.0302056,4.2765656
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,14_2,Trata de personas agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,14_3,Otros delitos contra la libertad,21,21,7,13,1,11.01778,11.01778,7.2114396,13.898838
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),515,0,0,0,0,270.19797,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),109,0,0,0,0,57.187527,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,17,Robos agravados por el resultado de lesiones y/o muertes,1,0,0,0,0,.52465624,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,19,Hurtos,1211,0,0,0,0,635.3587,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,20,Tentativas de hurto,179,0,0,0,0,93.91346,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21,Otros delitos contra la propiedad,2343,0,0,0,0,1229.2695,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_1,Extorsiones,5,0,0,0,0,2.623281,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_2,Secuestros extorsivos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_3,Estafas y defraudaciones (no incluye virtuales) y usura,377,0,0,0,0,197.79539,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_4,Estafas y defraudaciones asistidas virtualmente,959,0,0,0,0,503.14532,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_5,Daños (no incluye informáticos),948,0,0,0,0,497.37408,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_6,Acceso ilegal a sistemas informáticos y daños informáticos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,21_7,Otros delitos contra la propiedad,54,0,0,0,0,28.331436,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22,Delitos contra la seguridad pública,48,0,0,0,0,25.183498,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_2,Tenencia ilegal de armas de fuego,2,0,0,0,0,1.0493125,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_3,Portación ilegal de armas de fuego,3,0,0,0,0,1.5739686,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_5,Entrega y comercialización ilegal de armas de fuego,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_6,Omisión adulteración y supresión de marcaje,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,22_7,Otros delitos contra la seguridad pública,43,0,0,0,0,22.560217,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,23,Delitos contra el orden público,9,0,0,0,0,4.7219062,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,24,Delitos contra la seguridad de la nación,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,25,Delitos contra los poderes públicos y el orden constitucional,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,26,Delitos contra la administración pública,10,0,0,0,0,5.246562,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,27,Delitos contra la fe pública,7,0,0,0,0,3.6725936,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28,Ley 23.737 (estupefacientes),67,0,0,0,0,35.151966,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_1,Siembra y producción de estupefacientes,2,0,0,0,0,1.0493125,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_2,Comercialización y entrega de estupefacientes,36,0,0,0,0,18.887625,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_3,Tenencia o entrega atenuada de estupefacientes,4,0,0,0,0,2.0986249,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_4,Desvío de Importación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_5,Organización y financiación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_6,Tenencia simple de estupefacientes,5,0,0,0,0,2.623281,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_7,Tenencia simple atenuada para uso personal de estupefacientes,4,0,0,0,0,2.0986249,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_8,Confabulación de estupefacientes,1,0,0,0,0,.52465624,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_9,Contrabando de estupefacientes,1,0,0,0,0,.52465624,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,28_10,Otros delitos previstos en la ley 23.737,14,0,0,0,0,7.3451872,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29,Delitos previstos en otras leyes,3339,0,0,0,0,1751.8271,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_1,Ley de residuos peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_2,Ley de fauna,9,0,0,0,0,4.7219062,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_3,Delitos migratorios,301,0,0,0,0,157.92152,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_4,Obstrucción del código aduanero,1,0,0,0,0,.52465624,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_5,Contrabando Simple,23,0,0,0,0,12.067093,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_6,Contrabando Agravado,1,0,0,0,0,.52465624,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,29_8,Otros delitos previstos en leyes especiales,3004,0,0,0,0,1576.0673,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,30,Contravenciones,327,0,0,0,0,171.56258,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,31,Suicidios (consumados),18,18,15,3,0,10.258632,10.258632,16.802582,3.4806821
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024,32,Delitos contra el orden económico y financiero,1,0,0,0,0,.52465624,0,0,0
